publishedAt,authorDisplayName,textDisplay,likeCount
2023-09-23T08:56:22Z,@rianto3348,Nice,0
2023-09-23T08:52:56Z,@vinsennarendra7901,"Logika pecandu judi online di lingkungan saya: Tidak makan babi alasannya itu haram, tapi kalau makan dari uang judi online &amp; pinjam uang teman tidak dikembalikan demi modal judi itu biasa saja. :)",0
2023-09-23T08:44:22Z,@vinsennarendra7901,"Saya angkat topi setinggi-tingginya dengan abang, yang menjunjung logika sehat, nurani dan harga diri tidak tergiur bujuk rayu sesaat. <br>Judi online dan pinjaman online ilegal sudah sangat memberikan dampak negatif bola saljunya di masyarakat.",19
2023-09-23T08:21:48Z,@kanghape8166,"Itu kalo yutuber2 gaming, live streaming, yg donate juga judi2 online, scara tidak langsung mereka juga memporomosikan, sasaran emang anak muda...",0
2023-09-23T08:10:00Z,@UndSeeN_mnt,"anehnya , artis² yg ngendorse yg katanya game ini  , kok sekarang ngaku gatau kalau yg di endorse itu judi.. 😂😂😂<br>malah ada yg mau ngelaporin itu judol..<br>aneh, dia ngendorse tp gatau produknya 😂😂<br>kocak",0
2023-09-23T08:03:31Z,@imanzamsani4327,Respect sama konten lo bang ! Bermanfaat bgt buat buka mata kita semua soal bahaya judol,2
2023-09-23T07:51:13Z,@raynarksatriawibowo6688,Judi online + pinjol = auto bangkrut,1
2023-09-23T07:47:09Z,@julianojohan7779,Infouencer yg ga bermoral akan enteng lepas tangan dan merasa tidak bersalah lalu bersembunyi di balik fans mereka yg loyal,0
2023-09-23T07:20:52Z,@chicago1673,Judi ga bisa dibasmi bg..klo menurut gw di &quot;regulasi&quot; aja.,0
2023-09-23T07:18:41Z,@lucascofish,"Andaikan Bursa Efek Indonesia mengedukasi masyarakat Indonesia tentang investasi saham, pasti bisa membawa Indonesia ke arah yang lebih baik. Masyarakat pinter dan negara semakin maju.",0
2023-09-23T06:52:21Z,@wendyjuwanda6805,"Bang, sekarang banyak kasus bunuh diri dan membunuh orang untuk diambil harta nya karena terlilit hutang di aplikasi pinjaman online. Mohon di bahas bang penyebabnya bisa sampai sebesar itu dampaknya. Sudah banyak orang yang resah karrna pinjaman online ini, faktanya istri saya juga pernah terjerat aplikasi pinjol ini sampai harus membayar kurang lebih 50 jutaan dan kami harus mencari pinjaman sana sini utk membayar nya agar tidak jatuh tempo pembayaran.",0
2023-09-23T06:46:41Z,@rudiedisantoso8646,@marshaofficial dengerin noh botak,1
2023-09-23T06:43:26Z,@naufalammarsahid938,Temen saya maen bang duitnya banyak,0
2023-09-23T06:05:57Z,@radityacruel344,Judi online sama trading bodong bahaya mana bang?,0
2023-09-23T06:01:25Z,@Sinartyuvi,"Assalamualaikum Bang,saya mohon bahas krisis air bersih di jakarta, gua yg tinggal di jakpus sekarang udh 3 hari gk ada air,apa yg sebenarnya terjadi bang?apa lagi ini  ibu kota masa bisa terjadi seperti ini bang, sebagai mana yg kita tahu bahwa air adalah sumber kehidupan, tanpa listrik kita masih bisa bertahan tapi tanpa air masyrakat bisa kesusahan,gmna cara penanggulangannya bang dan bagaimana tanggapan lu bang. Terimakasih wasalamualaikum",2
2023-09-23T05:52:39Z,@stefanhnavetsea1588,"ga doyan judi sejak lahir, nunggu door prize di undangan 17 an aja nggak, terserah orang lain, biasanya suka judi itu genetik ada orang yang suka berjudi dengan nasibnya ada yang nggak, pebisnis, investor, penantang maut, penyuka olah raga ekstrim, juga pastinya suka berjudi karena secara sadar mereka mengadu nasib.",0
2023-09-23T05:23:19Z,@MajapahitEagleLeader,"Inilah bukti IQ orang Indonesia itu 78, karena orang Indonesia banyak yang gak sadar bahwa bermain judi online berarti memberi uang kita ke pemilik judi online tersebut secara cuma-cuma. Tampilan judi online yang seperti judi umumnya membuat kita berpikir bahwa itu beneran judi. Padahal itu hanya gimmick atau ilusi belaka. Misalnya, Lu berniat taruhan 100 ribu ketika mau nge slot, dan Lu berharap dapat dua kali lipat yakni 200 ribu, dan alhasil Lu dapet. Dan Lu tergiur buat taruhan lagi dengan uang 500 ribu dan berharap mendapat berkali-kali lipat, tapi lu malah dapat 0 alias 500 ribu Lu hilang gitu aja. Dan Lu malah berpikir mungkin itu gak beruntung. Dan Lu malah taruhan 1 juta, tapi Lu malah dapet 0 lagi. Dan Lu masih bersikeras buat taruhan lagi, tapi karena duit Lu udah habis, Lu malah dp barang barang Lu, misalnya motor Lu. Kemudian Lu taruhan lagi menggunakan uang dp itu, dan alhasil dapat 0 lagi. <br>Cerita diatas merupakan strategi cuci otak pemilik atau admin slot dengan cara memberikan hasil yang berlipat ganda saat Lu pertama kali main. Dan ketika Lu main untuk kedua kalinya, Lu malah dapat 0 karena slot nya udah disetting untuk tidak memberikan hasil yang berlipat ganda alias kerugian buat pemain. Inilah mengapa banyak perusahaan judi yang kaya kaya, karena mereka mencuci otak orang orang buat memberikan uangnya kepada mereka dengan iming iming menggandakan uang orang orang.",0
2023-09-23T04:44:19Z,@toru_id,Pertanyaan siapa bos besar yg ada di belakang layar? Jgn yg kroco&quot; yg ditangkep kalo akarnya dibiarin aja,0
2023-09-23T04:39:27Z,@triadisaputro7566,bang kali ini lo mirip professor di moneyheist🗿,0
2023-09-23T04:38:11Z,@entahapapon,"bebrepa influencer yg gw follow di IG juga kaynya makin lama makin bodoh kalo dipikir2.  &quot;membungkus narasi/kamuflase&quot; - nya itu lo makin kesini makin aneh/bodoh/maksa.. hahaha..<br>tapi belakangan kayanya iklan2 endorse gtu mulai redup ya ga ya? apa karna lagi diawasi kah?<br>gatel soalnya, pengen ninggalin koment di feed/story mereka.. &#39;GAK IKLAN JUDOL LAGI KK?&#39; <br>tapi takut, wkwkwk",0
2023-09-23T04:35:35Z,@yazidramadhani_0199,ada 3 orang yang susah dinasehati<br><br>- orang marah<br>- orang jatuh cinta<br>- orang yang depo slot,0
2023-09-23T04:32:44Z,@ridwanmuhammadwahid9720,Keren bang kontennya tapi kalo bisa saran bang kalimat kasarnya di sensor bang,0
2023-09-23T04:23:42Z,@doel5852,poor souls,0
2023-09-23T03:55:41Z,@49Shadow,212 Ribu member aktif? bisa kita naikan lagi angka itu?🤔,0
2023-09-23T03:49:49Z,@putrakhairullah5294,Gw lebih suka docuvlog yg sebelumnya yg banyak ilustrasi nya,0
2023-09-23T03:35:43Z,@edsscrim4487,"Setuju banget bang sama konten lo. Miris banget ngeliat influencer promosiin judi online, bahkan targetnya ke anak anak di bawah umur juga. Banyak streamer terima donasi saat lagi streaming dan promosiin secara terang terangan situs itu sendiri padahal mereka tahu sebagian besar penontonnya adalah anak yang masih sekolah. Tp balik lg kalo orang yang terkenal susah di penajarakan karena hukum di negeri ini masih tumpul ke atas 😔",125
2023-09-28T08:12:45Z,@useryoutube4380,Mereka gak peduli yang penting dapat duit. Contohnya dulu masalah investasi binomo itu banyak sebenernya bukan cuma yang ditangkap. Dan biasanya bakalan berhenti promosi kalau udah ada yang dipenjara,5
2023-10-04T14:43:21Z,@tititkukecilmukakujelek5914,"@@useryoutube4380sekarang sudah mulai pada bangkit lagi bang ex binary option, meşti waspada.. 🫢🗿",0
2023-10-12T10:04:48Z,@Pontzsheera,"This is Indonesia bang, wkkwkwkw yang konten berisi pasti kurang diminati. Yang konten2 pembodohan pasti diminati... bnyak org yang suka dibodoh2in wkkwkkw",0
2023-10-13T01:37:05Z,@sihamhamda47,"Gw juga miris, banyak juga channel YT favorit gw dulu yang malah jadi channel slot. <br><br>Pertama kali curiga dari playlist video khusus gaming yang gw bikin beberapa tahun lalu kok isi videonya di private semua, pas gw coba ingat ingat nama channel YT nya dan nyoba search, ternyata udah ganti jadi channel judi",0
2023-10-15T03:02:38Z,@rahmadani8835,​@@sihamhamda47nama channelnya apa?,0
2023-09-23T03:33:35Z,@dharwin4986,"Yg kedok baik dan berasa tidak meng influence adalah live streamer MOBILE LEGENDS. Setiap hari ,apalagi setiap pertandingan MPL dll pasti beratus&quot; kali didonasi oleh SLOT JUDI. Apa bedanya sm endorse? Diberi wadah utk marketing. Gausa muluk&quot;, skg pd berlomba&quot; Utk restream nonton pertandingan karna tau views makin naik dan slot judi semakin sering utk sawer. Sehari total&quot; ratusan juta. Hitung aja 1 org bisa disawer seberapa sering",0
2023-09-23T03:20:47Z,@christopherhanssetiawan471,"Tidak perlu mengharapkan perhatian kepolisian terhadap judi online, karena backup dari judi online itu jendral dan polisi.",7
2023-09-23T03:07:54Z,@rafliamzh3586,anjir ada web kampus gua yang di hack yang jadi situs judi online,0
2023-09-23T03:02:34Z,@julian.suratmansuratman4880,Ternyata masih banyak org2 Bodoh yg masih main Judi online 😢,0
2023-09-23T02:49:17Z,@kzkshtn,"bandar pada pesta pora di beach club bali 🙂<br>ada yg sibuk keliling dunia sampai berdoa di tibet dan nepal.<br>ada juga yg sibuk investasi sana sini 😀<br><br>kalian user juon, masih belum sadar ?<br>gimana brantas jika bandar bandar berfoto ria pesta pora dgn para pejabat tinggi negara ?<br>jalan terakhir hanya tersisa edukasi utk masyarakat kalangan bawah..<br><br>tongkrongan ojek online skr, kebnykan sibuk mencet zeus daripada pergi cari orderan.",0
2023-09-23T02:39:31Z,@ayiequeentysya5920,"Saya istri korban suami main judi slot.. Emas aku 30 gram melayang digadai diam² terus jual, utang dibank 40juta, paylater 10 juta dll 10 juta.. 😢 Bayangkan aku istri bekerja bantu suami tutupin utang²nya bodohnya dia tetep main yg berharap menang. Akhirnya saya tegas nyuruh dia pergi dari rumah dan tidak boleh ketemu anak lagi sebelum kita hancur semuanya. Doakan suamiku Istiqomah Taubatnya dan rumah tangga kami damai kembali.. Aamiin",0
2023-09-23T04:48:21Z,@marcloc-e7r,Aamiin,0
2023-09-23T02:09:06Z,@bennyharyono9679,Bang tulisannya kecil banget bang,0
2023-09-23T01:58:51Z,@rizqi_okta17,"Artis2, selebgram, influencer pada sekolah tinggi2 tapi gak tau yg dia narasikan di endorsan itu judi???? Mungkin dia sekolah, tapi otaknya gak dibawa!",0
2023-09-23T01:58:13Z,@irregolareshorts3587,13.38 yg sangat berharga,0
2023-09-23T01:56:33Z,@dickidarmawan9512,kok gak ada logo close the door bang ?,0
2023-09-23T01:50:18Z,@edwinnoermansyah,"Masyarakat kita habis dibodohi, sudah krisis ekonomi, dibodohi pula oleh hal-hal yang berkesan keuntungan instant macem judi slot. Apalagi kini banyak para influencer itu malah ikut pula dibodohi dirayu untuk mau jadi iklan slot. Ini gila. Betul-betul krisis intelektual negri ini, geram juga saya bang Fer",1
2023-09-23T01:32:18Z,@RizkyRifaldiWahab,mending depo di $BBCA,0
2023-09-23T01:26:26Z,@adit_689,"Plis kawan mari berhenti judi... Lebih baik uang buat membeli peroduk lokal, semakin banyak uang keluar malah semakin menambah kemiskinan",0
2023-09-23T01:25:27Z,@multatuli1,"Iya jujur gw kaget serius loh pemain-pemain pro player, influencer, streamer mobaentot pada promosi judi online, apa mereka gak nyadar yang lihat konten mereka banyak anak-anak juga 😢",1
2023-09-23T01:24:09Z,@Yukaawm1,"Menjadi pertanyaan, kenapa sewaktu jaman bang Ali Sadikin, judi di legalkan dan itu menambah pemasukan pemerintah daerah, tapi tidak menimbulkan &quot;riak&quot; seperti sekarang? Bedanya jaman bang Ali, dulu offline sekarang online.<br><br>Mengenai judi online, ada beberapa negara di ASEAN, yang melegalkan judi online, tapi fine fine aja seperti Filipina dan Vietnam, ini jadi perbincangan menarik sih 🤔.",0
2023-10-05T09:04:28Z,@yusasyhar9929,"Server nya dr sana,pasar nya di indonesia krn populasi penduduknya,knpa gk china/india?krn IT nya dsna maju beda dg indo yg gmpang di hack",0
2023-09-23T01:23:13Z,@adewahyuramdhani98,155T dari 212rb pengguna? hold on... there&#39;s something sketchy about that,0
2023-09-23T01:20:09Z,@mihuayey2935,di Indonesia yang haram cuma babi aja,0
2023-09-23T01:02:25Z,@yazidakmal-vc5qq,Yg marn judi slot adalah org yg setolol tololnya 😂 sampk ngorbanin hidup,0
2023-09-23T00:40:03Z,@Winter_kimmy,"Buat kalian yg punya kenalan yg main judi online dll. Tanyain mereka, mereka makan babi atau gak? kalo mereka bilang Tidak dengan alasan haram, maka tanyain lagi Judi itu haram atau gak? Terus tanyain dia, dosa judi itu lebih besar / lebih kecil dari dosa makan babi?. Dijamin mereka bakalan insyaf, soalnya gw dah lakuin ini ke beberapa teman gw",0
2023-09-23T00:25:50Z,@sahokaparamarta5885,Tangkap!,0
2023-09-23T00:18:13Z,@ang.14444,bang lu asik bgt kalo jadi dosen,0
2023-09-22T23:19:06Z,@Rizpra_Muer,"INFLUENCER DAN ARTIS YANG PROMOSIKAN JUDI ONLINE, KALIAN JAHANNAM!!! API NERAKA MENUNGGU KALIAN!!!",0
2023-09-22T22:49:55Z,@Channel-mypro,"zaman sekarang jangan TERLALU KAGUM SAMA ORG KAYA RAYA, bnyk jalan org mau populer juga pasti krn mau kaya, dan yg harus diketahui adalah apakah penghasilan nya itu HALAL ATAU HARAM. percuma kan kaya raya tapi malh jadi musibah krn bnyk harta nya yg berasal dari cara haram, sdh dibilang dlm hadist akan dtg zaman dimana org ngga peduli dari mana harta itu berasal halal atau haram. apalagi zaman skrg didik lah generasi muda jgn senang dgn para influencer atau apapun yg gemar pamer barang2x mewah. itu membuat penyakit hati dan kesenjangan sosial jg sbnr nya.",0
2023-09-22T22:27:57Z,@muhammadfadhil299,"Wajah marsha dan xiin sebagian kecil influncer ML terpanpang di video ini dan banyak lagi lihat aja pas ada turnamen ML yg live kena donate semua sama situs judi online . Emang tae situs judi online donate ke live streaming game , tau penonton mereka masih bocil kebanyakan .",0
2023-09-22T22:22:45Z,@cyehjr8724,Ayo para gemer para impluenser hentikan promosi gem judi saya ngi saudara kita yang bodoh bisa terpe ngaruh judi akibat nya banyak jadi maling banya bunuh diri banya pinjem onlaen ujung ngak bisa bayar jadi nya bunuh diri akibat prustasi,0
2023-09-22T22:18:45Z,@fmmc833,tangkap aja tuh si ericko lim,0
2023-09-22T22:17:59Z,@fmmc833,memalukan e,0
2023-09-22T22:12:10Z,@cyehjr8724,Rakyat kita terlalu pintar bang karna di iming iming menang berjuta2 padahal judi onlaein udah diseting sama yang pegang judi ngak pernah menang klo menang pun itu di pancing biar kau taruh  lebih banyak nanti kalah lagi.,0
2023-09-22T22:06:43Z,@syaifdragneel276,judi itu haram apapun status nya knitil,0
2023-09-22T22:02:32Z,@aryansyahrasyid2346,"beberapa teman yg saya nasehatin selalu mangut dan setuju dgn perkataan saya, tapi tiap ketemu pasti masih aja mereka main😂 ternyata faktor utamanya kebanyakan karna kebutuhan ekonomi yg mendesak dan mereka menaruh harapan pada judi online itu setidaknya dapat buat beli rokok lah atau apalah😂",0
2023-09-22T21:21:05Z,@rianp1300,"Judi itu haram di Indonesia, tapi biar gimanapun pasti banyak yg kebelet pengen judi, dan karena jaman udah canggih bisa dilakukan secara online, anonim, tanpa takut diliat orang/pihak berwajib makannya banyak yg pakai di Indonesia.",0
2023-09-22T20:58:43Z,@IrfanRimus,"Sorry oot, kalo serial money heist di adaptasi sama indo, gw ngebayangin lu cocok banget jadi profesor.",0
2023-09-22T20:54:50Z,@vyanaztaycia1238,Gayanya bang irwan mirip profesor Money heist,0
2023-09-22T20:25:07Z,@punkpink562,"Asli.... Gua bener2 hilang respect sama artis yg promoin judi online... Padahal sebelum nya gua ngidolain dia, betapa bodoh nya artis2 kita ya",0
2023-09-22T20:19:14Z,@irfanria-c4e,"ingat judi online sama bahayanya seperti narkoba. jangan menganggap sepele, kalau pemerintah gak bergerak cepat memutus mata rantai, tamatlah sudah. coba anda bayangkan separah apa efek berantai nya??",0
2023-09-22T19:07:58Z,@budiutomo2423,"Relate bang, dri tau project S di mari jadi sering nonton konten lu bang",0
2023-09-22T19:07:54Z,@adiputrabluesman,"yang sangat perlu itu pemilik situs judi nya yang di tangkap kalau situs judi nya gak ada ,gak akan ada marketing nya <br>juga bongkar oknum kok bisa aplikasi itu merajalela di sosial media",0
2023-09-22T18:59:54Z,@alizahidin,Outfit lu mirip Profesor di La Casa de Papel bang,0
2023-09-22T18:55:41Z,@feranursila2121,@jonathanliandi @maxhill @marshaozawa,0
2023-09-22T18:38:31Z,@gaudentiusgiden4584,El profesoree!! Bella ciao Bella ciao,1
2023-09-22T17:47:44Z,@Alhasaniyah_BENZAR,Saya harap yang memiliki kekuatan bermedia sosial untuk speak Up hal ini terus menerus seperti bg ini.<br><br>Agar Indonesia sedikit berkurang pemain judi online,2
2023-09-22T17:44:19Z,@madeguntoro4352,Alangkah baiknya iklanya di kurangi,0
2023-09-22T17:38:58Z,@mikogems2748,wkwkwkwkwkw si BOTAK kena juga,0
2023-09-22T17:38:14Z,@ShiroiriyuHanzo,"Dan 1 faktor lagi sih om ..pergaulan ..kebetulan bapak gw org yang gaptek ga tau cara tf di hp ,apk dana gatau pas mak gw curiga knp pengeluaran besar2an di cek lah dan bner saldo keluar di atm gila2an + tiba2 punya apk dana dan sering top up ketauan sm gw dan mak ribut lah ..mulai sembuh karena pergaulannya bapak gw ya bgitu make cara dia make dana org buat depo chip nya dipake bapak gw ..tp yaa gampang buat gw bongkar dan gw laporin mak akhirnya ribut ..gapapa ribut dri pd pengeluaran gila2an seminggu bisa 500rb anjir ..tapi ya susah klo otak nya otak judi harus ad regulasi tegas dri polisi &amp; kominfo biar bener2 berkurang web slot gtu",0
2023-09-22T17:25:47Z,@herikoputra5753,"Maaf2 bukan sombong, takabur, apalagi jumawa ataupun pede banget kalo saya tidak akan terjerumus kepada judi apapun bentuknya itu, namun selama lebih dari 20 tahun saya hidup sebagai manusia, dari remaja sampai sudah berkeluarga, saya melihat nya sendiri skema trigger untuk ajakan bermain judi, apapun bentuknya itu mau online ataupun offline itu skema nya SAMA. yang kita perlukan adalah keyakinan bahwa menjadi miskin karena tidak pernah mencoba untuk masuk ke dalam ranah judi adalah jalan yang amat sangat baik untuk dilalui. Kenapa? Karena kalo kita mencoba masuk ke ranah judi ya kita bakalan TAMBAH MISKIN 😂😂😂",2
2023-09-22T17:23:34Z,@Gukk123,"Fer, mungkin juga perlu dibahas soal literasi keuangan, hutang-piutang, pinjol... dan kalau ada hubungan dengan judi online.. ?",0
2023-09-22T17:17:24Z,@neosky8956,Mending buat bayar utang negara dari pada judi online njir,0
2023-09-22T16:56:54Z,@tobiasvr001,"Gw nonton video ini, kena unskipable ads slot bang, dan influencernya W*lan Gur*tno<br>Pake embel2 game dan free chip<br>Kacau",0
2023-09-22T16:54:51Z,@erossfiernando2550,Ost Samurai X love banget,0
2023-09-24T13:33:56Z,@Skeuwir,"yg tau cuma kita doank, yg lain normies",0
2023-09-22T16:34:02Z,@nodemos,"Mirisnya lagi, ada yg hartanya udah abis sampe pinjem sana sini buat depo, gobloknya udah sampe ke inti atom",0
2023-09-22T16:19:37Z,@harwiyan_harh,Respect ! 🎉,0
2023-09-22T15:53:38Z,@georgebruce9313,"Karyawanku dulu ada yg hidupnya hancur gara2 slot,mampos!! 🤣. Utang dmna mna cma buat main slot,suka bohong biar di pinjemin duit,yg bilang bininya kista lah,di usir mertua lah,bapaknya masuk penjara lah,sampe bawa kabur duit warungku,akhirnya ku pecat dan mampos hidupnya skrg terlunta lunta gara2 slot,biar mampos orang2 kya gtu🤣",0
2023-09-22T15:42:19Z,@verinaerlanti4805,Di video ini kok gak ada logo close the door di kanan atas??,0
2023-09-22T15:35:53Z,@diariavicenna1116,nasehat atau fakta tak cukup untuk menghentikan &quot;pecandunya&quot;..<br><br>mereka akan berhenti ketika apa yang mereka miliki sudah habis semua...,0
2023-09-22T15:28:33Z,@ishakerlighther5973,"anak memer fb yg punya page ama reupload konten viral di short fb,yt, ama tiktok juga banyak iklanin judi online pake logo itu sekarang. jadi makin miris ama bangsa ini 😢😢😢",0
2023-09-22T15:22:59Z,@ninaaahw,Ericko lim ketawa sambil berak bang,0
2023-09-22T15:21:56Z,@JarakAman,"Asli bang gak ngenal mau tu influencer kecil apa nggak tiap lini dimasukin sama mereka, dampak nya ya sgt massive bgt. Sedih kalau temen2 sendiri di tongkrongan udah dgn dunia nya sendiri maen begituan..<br>Emg gak gampang musnahin beginian bakalan berkembang biak terus, tgl masyarakat nya aja di didik lebih keras lagi. Apalagi masyarakat yang khusus kaya influencer begitu yang bawa dampak banyak. Dari jaman binomtod skrg beginian, besok apa lagi?",0
2023-09-22T15:20:38Z,@alamraya6252,Okee sekarang boleh kasih salah satu cara untuk berhenti main Judi online di bawah 👇🏻👇🏻👇🏻<br>Mungkin akan berguna buat orng yg mau berhenti Judi online .,0
2023-09-22T15:11:13Z,@lawrence869,kalo lu tanya gimana cara biar orang stop gua tau sih bang,0
2023-09-22T15:06:58Z,@kmalrukmana7871,"Dimulai dari diri sendiri dan lingkungan terdekat, kalo bukan kita yang putus rantai terus mau siapa lagi, mau diam saja setelah banyak korban (baik rusak secara mental ataupun kehilangan nyawa)",0
2023-09-22T15:06:28Z,@Mulyono0Ss,"Intro lu keren bang, anime anime gitu🔥",0
2023-09-22T15:03:06Z,@CeisyaAlmahyra,Mana nih xinn ama marsha and the slot😂,0
2023-09-22T15:00:54Z,@syarifhassan2750,prestasi Pemimpin kita,0
2023-09-22T15:47:03Z,@georgebruce9313,"Betul,di jaman soeharto ga ada slot kya gini. Adanya sdsb tolol!",0
2023-09-22T14:56:16Z,@Cekakun99,Di tambah lagi kemudahan sekarang ada Ewalet dana ovo dll jadi pelajar yg sudah punya ktp dengan mudahnya main Judi online,0
2023-09-22T14:48:58Z,@aliyafi3487,"Liat org yg sdh ter adiksi, liat uang 100rb, seolah cuma uang kecil di mata mereka,  100rb ludes cuma 30 menit,  modal tap tap layar",0
2023-09-22T14:13:33Z,@ssupriyanto,Buset nggak dikasih warning dulu sebelum nunjukin cuplikan teriak-teriak,0
2023-09-22T14:08:43Z,@rizarullahsantoso1302,"Duit bangsa Indonesia lari ke kantong2 bandar yang berada di luar Negeri. Setali tiga uang, pinjol juga demikian. Dan mostly itu duit kalangan menengah dan menengah ke bawah. Walhasil, pasar jadi lesu. Karena mayoritas penggerak ekonomi Indonesia itu ya justru kalangan ini, bukan kalangan elit yang lebih milih investment, deposito dll.",1
2023-09-22T19:51:14Z,@NoeL-Cs1,betul demikian. kebanyakan kalangan menengah ke bawah yg paling banyak terjerumus. dan imbas nya perputaran ekonomi dalam negeri lesu imbas dari rungkad judi. dan boom bisa dilihat pasar2 sedang sepi bulan2 ini 🎉,0
2023-09-22T14:04:33Z,@speed4926,"Antimage,spj,R7 wkwk",1
2023-09-22T14:02:04Z,@Ossoosskkssnjh,LAS VEGAS INDONESIA 😂,0
2023-09-22T14:00:02Z,@rizkibahari13,"Asli Efek judi slot ini sangat membagongkan, Klo ga main tuh kaya sakau kek gtu",0
2023-09-22T13:56:21Z,@irwanto9292,anjay ...pake soundtrack Samurai X,0
2023-09-22T13:45:21Z,@theendrieprianto253,Hari ini dia bisa berteriak teriak di dunia semua ada waktu nya dan ingat ada Tuhan dan dunia hanya sementara,0
2023-09-22T13:45:49Z,@theendrieprianto253,Kita pasti di pertanggungjawaban kan harta kita,0
2023-09-22T13:41:49Z,@bobyselftamer,"ijin tanya Bang Ferry, bagaimna membedakan antara rokok dan kapur, apakah pernah salah ngerokok atau nulis di papan? terimakasih",0
2023-09-22T13:39:52Z,@bustomi8441,Btw gua suka opening nya.<br>Yellow monkey. Jadi inget samurai X,0
2023-09-22T13:39:05Z,@bustomi8441,Miris banget. Temen gua sampe pinjol dan gadai aset kaya motor cuma buat judi online.,0
2023-09-22T13:36:58Z,@Stock_Fish,"Udah biasa bang, gua gk tau ya gerakannya cuma blokir situs 18+ mulu... Masalah slot, konton live judi di youtube, Facebook gk di tangkap, ikaln judi, app judi di playstore.....<br><br>Tapi Masalah bokep cepetnya minta ampun.. masalah gini gk di respon, apa udah di S0g*K Segebok uang😂😂 jadi diem <br><br>Anehnya yang main judi di tangkap.. tapi akar masalah yang gua sebutin di biarin.. apa kalau gk kerjasama ini wkwkwkwkwkw",0
2023-09-22T13:33:00Z,@bagassatria295,"Awowkwok ketar-ketir Ericko lim, SPJ",0
2023-09-22T13:27:34Z,@5aparx5aidah,"<a href=""https://www.youtube.com/watch?v=sjkU1cSq900&amp;t=647"">10:47</a> AKOWOWKKOWKOW KENA REKAM POSTING CO",1
2023-09-22T13:19:09Z,@yeftasimatupang582,Label close the dornya gak ada bg,0
2023-09-22T13:18:09Z,@sumarnini5565,"Ada juga yg lewat DONASI di yt,dikirim di live streaming game online moba (ML) bahkan nilainya sampai puluhan juta, mereka emang tidak secara langsung mempromosikan, tapi disana mereka jelas sebut situsnya dan bahkan ada yg sampe mempromosikan. Dan yh disasar siapa? Ya itu bocil2 yg penonton livenya puluhan ribu",0
2023-09-22T13:15:59Z,@KorbanDeposit138,Terimakasih sudah menjadi cahaya dalam dunia yg gelap pak,0
2023-09-22T13:11:25Z,@karikaturdigital6123,"saran bang kl mau pake papan tulis , tulisannya yg besar dan bisa terbaca .. soalnya jadi buang2 durasi dan sia2 kl nulis trs tulisannya kecil dan ga bs terbaca",0
2023-09-22T13:10:36Z,@hipokritt,bangsin bangsin wkwk,0
2023-09-22T12:31:07Z,@ptra.bskr_,"lagi serius nonton,  tiba2 ada iklan infulancer inisial WG . promosi judi online",0
2023-09-22T12:30:09Z,@jarvis_id,"bang ada organisasinya ga bang kira-kira, kayak kartel kartel legenda._.",0
2023-09-22T12:24:24Z,@lembarbaru3907,"Si paleka udah dipenjara, tp Nikita Mirzani, Dewi persik, aman aman aj iklan judi online di yutub. Set tebang pilih. Ada jg Wulan Guritno",0
2023-09-22T12:23:24Z,@guthernan-pc6lw,gedean dikit bang nulis nyaaa atuh,0
2023-09-22T12:14:02Z,@marzaaja,"Selain peran influencer, saya sering sekali menemukan watermark logo judi di berbagai konten meme di reels IG dan short YouTube. Miris banget. 😭😭😭",1
2023-09-22T12:06:18Z,@bocahgaming2,"Aku sebagai orang yang tidak pernah main judi online. dan waktu rame&quot;nya tu judi kemana&quot; liat orang main, yang katanya gini gitu lah gak sampe di situ temen&quot; pun semua maen.<br>Mereka gak bisa di bilangi kalo itu salah, jadi ya biarin aja kalo ada 1 titik dia kalah banyak dan dia susah dapet uang baru itu momen ngingatin alhamdulillah ada 1 yang berhenti bener&quot; gak mau maen dia <br>Yang lain biarin aja soalnya cape bilangin malah katanya ntar juga menang atau apa lah.<br><br>Jadi ya biarin aja yang penting sudah mengingatkan.",1
2023-09-22T11:52:02Z,@mahartafujihasa9505,Kok gak ada logo closethedoor di episode ini bang ?,0
2023-09-22T11:37:51Z,@SufyG-t,Anjing buat lu pada influencer yang mempromosikan judi online,0
2023-09-22T11:31:59Z,@SufyG-t,"Baik itu bandar, influencer, bahkan penjudinya sekalipun semua dapat dosa, bagaikan hukum riba",0
2023-09-22T11:22:38Z,@mautauaja8610,"BANG TULISAN DI PAPAN TULISNYA GEDEIN WKWKWKWK, MASUKAN AJA, KEREN BANG KONTEN LU",0
2023-09-22T11:02:20Z,@kisaranremixer,Pembahasan lu keren bg.. Sampe bisa nutipin jeleknya tulisan lu.. Wkwkwk😅😅.. Semangat terus mencerahkan bg.. 🙏🙏,0
2023-09-22T10:56:29Z,@acid25,wkwwk ngab xin,0
2023-09-22T10:47:53Z,@ardian1184,Apakah gamers streamer yang kayak gitu termasuk mempromosikan?,0
2023-09-22T10:42:42Z,@gregiolarsen,Bang jika berkenan buat konten soal rempang eco city bang,1
2023-09-22T10:36:59Z,@ballotholdergaming6527,"Negara dengan penganut islam terbanyak didunia, tapi mayoritas islam ktp",0
2023-09-22T10:30:15Z,@Thatscuwi,Hellow gimana wulan guritno yaaa,0
